Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,124.5,124.7300033569336,122.94000244140625,123.41000366210938,110.38224029541016,8130800
2020-01-03,122.16000366210938,123.52999877929688,121.86000061035156,122.58000183105469,109.6398696899414,7970500
2020-01-06,122.56999969482422,123.19000244140625,122.37999725341797,122.75,109.79190826416016,6674400
2020-01-07,122.87999725341797,123.20999908447266,121.87000274658203,121.98999786376953,109.11212921142578,7583400
2020-01-08,122.19000244140625,123.43000030517578,122.0,122.51000213623047,109.57725524902344,5385100
2020-01-09,122.51000213623047,123.87999725341797,122.51000213623047,123.8499984741211,110.7757797241211,5944000
2020-01-10,123.9000015258789,124.31999969482422,123.30000305175781,123.97000122070312,110.88312530517578,3927100
2020-01-13,124.0,124.9000015258789,123.80999755859375,124.87999725341797,111.69705963134766,8409200
2020-01-14,124.6500015258789,125.19999694824219,124.4800033569336,124.69000244140625,111.52711486816406,7829700
2020-01-15,125.05999755859375,126.12000274658203,125.01000213623047,125.95999908447266,112.66304016113281,4843700
2020-01-16,126.11000061035156,126.77999877929688,125.58999633789062,126.06999969482422,112.76143646240234,6233700
2020-01-17,126.3499984741211,127.0,125.87999725341797,126.41000366210938,113.06554412841797,11315200
2020-01-21,126.41000366210938,126.62000274658203,124.83999633789062,126.08999633789062,112.77933502197266,8553100
2020-01-22,126.33000183105469,126.68000030517578,125.83000183105469,126.30999755859375,112.97610473632812,7396700
2020-01-23,124.30000305175781,126.55000305175781,123.6500015258789,124.98999786376953,112.45964813232422,11096500
2020-01-24,125.22000122070312,126.79000091552734,124.7699966430664,125.13999938964844,112.5946044921875,9508600
2020-01-27,124.75,126.38999938964844,124.75,125.69000244140625,113.08949279785156,9338400
2020-01-28,125.93000030517578,126.9800033569336,125.72000122070312,126.02999877929688,113.39539337158203,6200200
2020-01-29,125.91000366210938,126.06999969482422,125.02999877929688,125.05999755859375,112.52263641357422,5271000
2020-01-30,124.79000091552734,126.05999755859375,124.41999816894531,125.94999694824219,113.32340240478516,5894400
2020-01-31,125.98999786376953,126.94999694824219,124.45999908447266,124.62000274658203,112.12673950195312,6612900
2020-02-03,124.66000366210938,125.94999694824219,124.48999786376953,125.11000061035156,112.56761169433594,6052300
2020-02-04,125.70999908447266,127.3499984741211,125.36000061035156,125.66000366210938,113.06248474121094,6512200
2020-02-05,125.91000366210938,127.05999755859375,125.4000015258789,126.80999755859375,114.0971908569336,6125400
2020-02-06,126.9000015258789,128.08999633789062,126.5999984741211,127.13999938964844,114.39411163330078,9102700
2020-02-07,127.19000244140625,127.2699966430664,126.05000305175781,126.08000183105469,113.44036865234375,5915100
2020-02-10,126.45999908447266,126.83000183105469,125.76000213623047,126.16999816894531,113.52134704589844,5216100
2020-02-11,126.2699966430664,126.2699966430664,124.02999877929688,124.16000366210938,111.71286010742188,6105700
2020-02-12,123.68000030517578,123.97000122070312,122.8499984741211,123.44999694824219,111.07403564453125,6031700
2020-02-13,123.7300033569336,125.27999877929688,123.5199966430664,124.95999908447266,112.43267059326172,7159000
2020-02-14,125.29000091552734,126.1500015258789,124.79000091552734,126.13999938964844,113.49436950683594,5889100
2020-02-18,125.83000183105469,126.18000030517578,124.83000183105469,124.87000274658203,112.35167694091797,6767600
2020-02-19,124.8499984741211,126.47000122070312,124.6500015258789,125.44000244140625,112.86454010009766,4734000
2020-02-20,125.47000122070312,126.76000213623047,125.12999725341797,126.58000183105469,113.8902359008789,6094600
2020-02-21,126.12999725341797,128.07000732421875,125.9800033569336,126.69999694824219,113.99820709228516,8723900
2020-02-24,125.26000213623047,126.58999633789062,123.13999938964844,123.30000305175781,110.93907165527344,7533900
2020-02-25,123.0199966430664,123.95999908447266,120.87999725341797,121.43000030517578,109.25654602050781,8903200
2020-02-26,121.41999816894531,122.38999938964844,119.8499984741211,120.16000366210938,108.11385345458984,6894200
2020-02-27,119.12000274658203,119.91999816894531,113.43000030517578,113.5,102.12152099609375,13298900
2020-02-28,109.45999908447266,113.2300033569336,106.66999816894531,113.2300033569336,101.87859344482422,22784300
2020-03-02,113.19000244140625,119.79000091552734,112.55000305175781,119.55999755859375,107.57400512695312,12399800
2020-03-03,119.7300033569336,121.83999633789062,117.13999938964844,118.16999816894531,106.3233642578125,12510900
2020-03-04,119.87999725341797,124.69000244140625,119.5999984741211,124.5,112.0187759399414,9459300
