Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,219.0800018310547,219.75999450683594,217.83999633789062,219.66000366210938,198.3095703125,3935700
2020-01-03,217.13999938964844,219.67999267578125,216.75,218.92999267578125,197.65045166015625,3423200
2020-01-06,216.49000549316406,220.0,216.39999389648438,219.9600067138672,198.58038330078125,5682800
2020-01-07,219.5,220.55999755859375,216.89999389648438,218.52000427246094,197.28033447265625,5685400
2020-01-08,218.8000030517578,222.97000122070312,218.6699981689453,221.7899932861328,200.23252868652344,4916200
2020-01-09,222.63999938964844,225.5500030517578,221.85000610351562,225.19000244140625,203.3020782470703,4843600
2020-01-10,224.75,225.49000549316406,223.02999877929688,224.22000122070312,202.4263153076172,4226600
2020-01-13,224.5,224.50999450683594,222.67999267578125,223.33999633789062,201.63186645507812,6060900
2020-01-14,222.47999572753906,224.9499969482422,222.30999755859375,222.80999755859375,201.15338134765625,3915100
2020-01-15,222.27999877929688,224.97999572753906,222.1300048828125,224.58999633789062,202.76034545898438,3444300
2020-01-16,225.92999267578125,228.86000061035156,225.39999389648438,228.82000732421875,206.57923889160156,5390800
2020-01-17,229.61000061035156,232.60000610351562,228.91000366210938,231.91000366210938,209.36886596679688,7979200
2020-01-21,231.52999877929688,233.66000366210938,231.05999755859375,232.9499969482422,210.3077850341797,4873500
2020-01-22,233.7899932861328,236.52999877929688,232.8800048828125,232.89999389648438,210.2626495361328,4030800
2020-01-23,232.1300048828125,234.82000732421875,230.63999938964844,233.64999389648438,210.9397735595703,4617900
2020-01-24,234.4600067138672,235.42999267578125,230.55999755859375,232.0,209.45013427734375,4467500
2020-01-27,228.1999969482422,232.47000122070312,228.1999969482422,231.19000244140625,208.71885681152344,3595600
2020-01-28,231.82000732421875,235.25,231.35000610351562,233.86000061035156,211.12936401367188,3621900
2020-01-29,234.89999389648438,235.8800048828125,233.39999389648438,234.02000427246094,211.27378845214844,2564000
2020-01-30,232.0,233.3000030517578,231.57000732421875,232.7899932861328,210.163330078125,4685700
2020-01-31,232.9600067138672,233.22999572753906,227.88999938964844,228.10000610351562,205.92921447753906,5304700
2020-02-03,230.3000030517578,233.52999877929688,229.35000610351562,231.5399932861328,209.03485107421875,5100900
2020-02-04,234.02999877929688,236.36000061035156,234.02999877929688,235.0,212.1585693359375,3505100
2020-02-05,237.10000610351562,238.32000732421875,235.86000061035156,238.11000061035156,214.96624755859375,3868600
2020-02-06,238.0,239.41000366210938,237.47999572753906,238.83999633789062,215.62530517578125,3930300
2020-02-07,238.83999633789062,239.52999877929688,236.52000427246094,237.3000030517578,214.23497009277344,2456100
2020-02-10,236.60000610351562,240.61000061035156,236.17999267578125,240.61000061035156,217.2232208251953,2568000
2020-02-11,240.61000061035156,242.4499969482422,240.1999969482422,241.63999938964844,218.1531524658203,2692400
2020-02-12,242.1300048828125,242.3000030517578,238.83999633789062,241.58999633789062,218.1079864501953,3592100
2020-02-13,240.97000122070312,243.60000610351562,240.39999389648438,242.36000061035156,218.80316162109375,2468100
2020-02-14,243.44000244140625,245.1999969482422,242.6300048828125,245.02999877929688,221.2136688232422,2841600
2020-02-18,244.83999633789062,246.11000061035156,243.16000366210938,243.94000244140625,220.22959899902344,2892600
